True Values,Predictions,error,close,open,gap_open,day_of_week,week_of_year,month_of_year
10384.05,10412.626500000008,-28.57650000000831,10384.05,10426.0,30.850000000000364,2,8,2
11010.25,10942.989250000011,67.26074999998855,11010.25,10965.1,-103.35000000000036,2,6,2
11074.5,11035.450749999985,39.04925000001458,11074.5,11060.2,68.90000000000146,3,31,8
25850.0,25884.787000000026,-34.78700000002573,25850.0,25788.45,-24.099999999998545,1,40,10
8790.75,8792.271499999993,-1.5214999999934662,8790.75,8790.8,175.14999999999964,3,39,9
16005.4,16001.61000000003,3.7899999999699503,16005.4,16018.85,70.89999999999964,3,28,7
8756.9,8790.216749999998,-33.31674999999814,8756.9,8779.0,84.35000000000036,3,9,2
17808.9,17812.97150000003,-4.071500000027299,17808.9,17807.3,-20.850000000002183,3,15,4
10082.15,10081.900500000005,0.24949999999444117,10082.15,10051.55,-86.65000000000146,1,12,3
10764.4,10748.253749999996,16.14625000000342,10764.4,10775.6,98.0,3,20,5
18252.3,18255.212999999956,-2.91299999995681,18252.3,18259.1,142.04999999999927,4,52,12
15943.55,15882.521500000037,61.02849999996215,15943.55,15917.4,88.94999999999891,3,20,5
25130.5,25148.111000000037,-17.611000000037166,25130.5,25181.9,132.8000000000029,4,40,10
8846.75,8869.164249999987,-22.414249999987078,8846.75,8883.7,66.75,4,7,2
22313.15,22292.898249999987,20.251750000014,22313.15,22319.2,-73.14999999999782,3,20,5
17125.6,17190.22975000001,-64.62975000001097,17125.6,17189.5,-41.849999999998545,3,17,4
8932.65,8905.019499999993,27.630500000006577,8932.65,8915.1,-47.5,0,10,3
17915.25,17882.272499999995,32.97750000000451,17915.25,17890.85,-40.75,0,37,9
19820.9,19833.303999999982,-12.403999999980442,19820.9,19840.55,91.70000000000073,3,38,9
10971.3,10975.337499999989,-4.03749999998945,10971.3,11011.0,189.64999999999964,3,39,9
18676.9,18729.422999999995,-52.52299999999377,18676.9,18741.85,73.29999999999927,4,25,6
8535.05,8529.25025,5.799750000000131,8535.05,8519.95,-110.44999999999891,0,30,7
23132.95,23329.865500000036,-196.91550000003554,23132.95,23337.9,31.950000000000728,0,23,6
16549.8,16587.205749999986,-37.405749999987165,16549.8,16592.25,103.95000000000073,0,34,8
10915.0,10887.97449999999,27.025500000010652,10915.0,10919.35,-30.049999999999272,0,4,1
8809.75,8782.29924999999,27.450750000010885,8809.75,8780.85,0.050000000001091394,4,37,9
17472.0,17550.423000000017,-78.42300000001705,17472.0,17575.15,462.7000000000007,0,4,1
12096.9,12184.818249999988,-87.91824999998789,12096.9,12170.6,182.5,0,2,1
19523.75,19560.99524999999,-37.24524999998903,19523.75,19578.8,-52.150000000001455,2,32,8
12006.7,11984.647250000015,22.05274999998619,12006.7,12005.85,-86.10000000000036,2,6,2
19602.45,19574.831499999975,27.61850000002596,19602.45,19627.2,56.400000000001455,1,32,8
17184.2,17128.940000000017,55.25999999998385,17184.2,17160.55,91.89999999999782,1,11,3
9180.15,9202.910750000014,-22.760750000014013,9180.15,9202.5,55.20000000000073,3,15,4
24262.5,24323.944750000035,-61.44475000003513,24262.5,24328.85,-125.15000000000146,1,44,10
12088.9,12106.02549999998,-17.125499999980093,12088.9,12131.8,81.64999999999964,0,8,2
17392.3,17390.386000000035,1.9139999999642896,17392.3,17408.45,115.40000000000146,2,7,2
22921.5,22779.92199999997,141.57800000003044,22921.5,22821.85,-448.2000000000007,4,23,6
17579.5,17565.172749999972,14.327250000027561,17579.5,17584.85,64.89999999999782,1,15,4
15668.7,15697.549000000006,-28.849000000005617,15668.7,15674.25,-67.70000000000073,1,24,6
23399.65,23330.479500000034,69.17049999996743,23399.65,23319.15,84.70000000000073,0,24,6
24926.85,24871.447,55.40299999999843,24926.85,24886.7,-92.59999999999854,2,31,7
10602.75,10568.277000000011,34.47299999998904,10602.75,10578.1,-42.25,1,17,4
7640.8,7653.367999999995,-12.567999999994754,7640.8,7659.4,-33.20000000000073,1,51,12
21028.2,21060.43924999995,-32.23924999994779,21028.2,21033.95,-249.04999999999927,3,51,12
8853.3,8843.141000000016,10.15899999998328,8853.3,8856.85,114.05000000000109,0,9,2
12802.75,12814.303250000006,-11.553250000006301,12802.75,12823.35,55.80000000000109,5,46,11
8428.45,8435.674500000014,-7.224500000012995,8428.45,8434.5,15.450000000000728,3,21,5
9912.7,9900.799750000007,11.90024999999332,9912.7,9919.35,101.30000000000109,0,25,6
8305.75,8270.900250000017,34.84974999998303,8305.75,8284.95,-91.25,0,21,5
21654.65,21660.521000000015,-5.871000000013737,21654.65,21615.2,-23.0,4,3,1
19434.6,19399.804749999978,34.79525000002104,19434.6,19449.6,13.149999999997817,2,45,11
17822.1,17843.282000000036,-21.18200000003708,17822.1,17820.1,-87.60000000000218,2,1,1
8741.55,8746.312749999985,-4.762749999985317,8741.55,8745.85,-16.350000000000364,3,4,1
15712.6,15706.088499999982,6.511500000018714,15712.6,15712.5,41.850000000000364,4,22,6
14727.6,14788.516750000032,-60.91675000003124,14727.6,14811.85,118.80000000000109,2,13,3
11653.05,11641.315500000002,11.734499999996842,11653.05,11633.3,-37.400000000001455,3,44,10
8283.55,8261.27950000001,22.270499999989624,8283.55,8262.7,-27.599999999998545,1,2,1
10184.3,10197.820750000012,-13.520750000012413,10184.3,10215.35,121.39999999999964,0,12,3
26230.6,25936.318750000042,294.28124999995634,26230.6,26248.25,73.25,4,39,9
11517.1,11478.301750000017,38.798249999983454,11517.1,11469.85,-110.14999999999964,3,39,9
8205.1,8177.087249999988,28.012750000012602,8205.1,8209.85,49.30000000000018,1,22,5
7964.25,7974.887250000023,-10.637250000023414,7964.25,7974.45,-103.5,3,21,5
19565.35,19564.605750000017,0.7442499999815482,19565.35,19581.2,-57.0,4,39,9
9408.75,9445.715999999993,-36.96599999999307,9408.75,9445.05,65.64999999999964,1,21,5
11504.5,11557.337999999994,-52.83799999999428,11504.5,11558.25,-27.799999999999272,4,36,9
17559.55,17522.601500000037,36.94849999996222,17559.55,17539.2,-88.34999999999854,3,37,9
21546.15,21467.549750000042,78.60024999995949,21546.15,21433.1,-311.7000000000007,0,5,1
7023.0,7076.73199999999,-53.73199999998997,7023.0,7050.45,51.899999999999636,0,9,2
15266.3,15284.146000000022,-17.846000000023196,15266.3,15279.9,83.64999999999964,2,7,2
10621.45,10636.00225000002,-14.55225000001883,10621.45,10637.05,-13.350000000000364,3,2,1
16824.6,16865.368,-40.76800000000003,16824.6,16854.75,185.54999999999927,3,18,5
11217.3,11247.571999999984,-30.271999999984473,11217.3,11248.9,-10.75,0,34,8
10363.1,10366.285999999984,-3.1859999999833235,10363.1,10361.05,-43.600000000000364,0,48,11
24755.65,24871.616000000024,-115.96600000002218,24755.65,24823.4,-118.84999999999854,0,37,9
12200.85,12211.336749999995,-10.486749999994572,12200.85,12218.35,110.20000000000073,2,4,1
8600.65,8569.21625,31.433750000000146,8600.65,8601.5,69.60000000000036,1,30,7
10158.05,10174.615499999987,-16.56549999998788,10158.05,10152.9,-78.55000000000109,3,46,11
11577.5,11592.371749999998,-14.871749999998428,11577.5,11596.2,-18.299999999999272,2,43,10
8270.4,8245.081750000005,25.318249999994805,8270.4,8281.3,27.69999999999891,1,43,10
7499.5,7459.233500000005,40.266499999995176,7499.5,7486.4,4.399999999999636,1,10,3
22339.6,22276.524749999993,63.075250000005326,22339.6,22316.9,-242.34999999999854,3,17,4
9875.35,9863.04050000001,12.309499999990294,9875.35,9876.7,-0.1499999999996362,2,25,6
7742.6,7726.104000000012,16.49599999998827,7742.6,7727.65,-20.5,3,13,3
11528.8,11522.944999999983,5.855000000015934,11528.8,11515.4,148.04999999999927,1,40,10
9971.9,9963.648499999994,8.251500000005763,9971.9,9968.8,-18.0,4,12,3
10789.15,10782.966250000012,6.183749999987413,10789.15,10808.45,66.5,3,25,6
7902.2,7908.11525,-5.9152500000000146,7902.2,7897.65,-42.100000000000364,3,53,12
24186.05,24193.19000000003,-7.14000000003216,24186.05,24213.35,-103.40000000000146,4,27,7
25939.15,25906.974750000016,32.17524999998568,25939.15,25899.45,-114.04999999999927,2,39,9
11400.55,11402.296249999998,-1.7462499999983265,11400.55,11397.15,5.949999999998909,3,33,8
14827.75,14751.952000000023,75.79799999997704,14827.75,14789.7,-55.79999999999927,1,19,5
10471.65,10502.766749999992,-31.116749999991953,10471.65,10494.4,51.19999999999891,2,51,12
7909.8,7910.229250000007,-0.4292500000065047,7909.8,7901.15,35.649999999999636,3,49,12
12007.15,11980.784000000012,26.365999999987253,12007.15,12021.1,5.0,3,45,11
11639.1,11583.643250000001,55.456749999999374,11639.1,11590.7,2.400000000001455,1,39,9
12099.65,12072.020500000024,27.62949999997545,12099.65,12068.5,-43.70000000000073,2,48,11
9864.65,9866.928000000004,-2.2780000000038854,9864.65,9884.35,-40.149999999999636,2,40,10
10257.5,10315.85150000001,-58.351500000009764,10257.5,10321.15,27.399999999999636,2,43,10
8985.6,9052.493249999998,-66.89324999999735,8985.6,9088.45,549.1500000000015,2,12,3
17513.65,17533.427250000026,-19.77725000002465,17513.65,17529.45,-75.20000000000073,1,5,2
15966.85,15883.887500000012,82.96249999998872,15966.85,15912.6,-370.0,1,20,5
7441.75,7448.995749999999,-7.245749999999134,7441.75,7426.5,-0.1000000000003638,3,4,1
10594.15,10609.389750000017,-15.239750000017011,10594.15,10603.45,-84.39999999999964,2,23,6
7533.3,7534.155499999978,-0.8554999999778374,7533.3,7542.05,-16.25,4,14,4
11434.15,11406.547749999992,27.60225000000719,11434.15,11412.0,-60.899999999999636,0,35,8
15717.4,15698.693749999968,18.706250000032014,15717.4,15701.7,-81.64999999999964,2,26,6
8554.45,8546.217999999997,8.232000000003609,8554.45,8546.8,24.299999999999272,3,45,11
21898.75,21928.958,-30.20799999999872,21898.75,21932.2,-148.59999999999854,4,12,3
8712.4,8683.754750000002,28.64524999999776,8712.4,8696.85,30.850000000000364,4,6,2
15576.8,15470.918750000004,105.8812499999949,15576.8,15525.85,-222.75,0,25,6
8957.3,8941.948250000001,15.351749999997992,8957.3,8953.7,16.850000000000364,4,10,3
8300.8,8271.648750000006,29.151249999993524,8300.8,8283.0,34.79999999999927,4,1,1
8283.35,8274.497250000011,8.8527499999891,8283.35,8302.75,-34.350000000000364,2,22,5
9099.4,9077.31750000001,22.082499999989523,9099.4,9104.0,3.600000000000364,4,12,3
12205.1,12202.539499999995,2.5605000000050495,12205.1,12211.85,80.95000000000073,3,52,12
10719.95,10705.751249999983,14.198750000017753,10719.95,10740.1,92.55000000000109,1,47,11
22006.45,22085.577250000046,-79.12725000004502,22006.45,22081.55,-135.35000000000218,3,8,2
24265.05,24249.35125000006,15.698749999937718,24265.05,24289.4,-25.849999999998545,2,32,8
25104.7,25125.959749999995,-21.2597499999938,25104.7,25089.95,-116.39999999999782,2,36,9
17722.5,17683.763250000007,38.73674999999275,17722.5,17695.7,44.10000000000218,1,36,9
17462.35,17433.804000000055,28.545999999943888,17462.35,17387.15,-248.1999999999971,0,1,1
20976.0,20892.522249999973,83.4777500000273,20976.0,20965.3,-27.5,0,50,12
19570.75,19578.81249999999,-8.062499999989086,19570.75,19612.15,-106.94999999999709,0,29,7
10064.6,10083.801000000014,-19.201000000013664,10064.6,10094.1,183.95000000000073,3,24,6
17803.6,17850.533750000028,-46.93375000002925,17803.6,17867.5,-83.0,4,2,1
10540.85,10544.11149999998,-3.261499999980515,10540.85,10534.25,-27.100000000000364,4,1,1
10400.8,10277.750250000005,123.04974999999467,10400.8,10295.15,-225.20000000000073,1,6,2
22716.9,22735.29525,-18.39524999999776,22716.9,22720.25,-14.799999999999272,2,15,4
11923.2,11927.980749999997,-4.78074999999626,11923.2,11950.5,89.25,1,50,12
8262.55,8254.36300000001,8.186999999988984,8262.55,8271.7,16.350000000000364,4,49,12
17416.1,17471.330500000036,-55.230500000037864,17416.1,17451.0,105.45000000000073,4,6,2
8851.75,8806.159000000003,45.59099999999671,8851.75,8827.95,4.400000000001455,4,4,1
8476.6,8411.750750000008,64.84924999999203,8476.6,8451.0,-202.5,3,13,3
8154.7,8169.942000000015,-15.242000000014741,8154.7,8172.15,-42.45000000000073,2,48,11
11462.75,11475.687750000017,-12.937750000017331,11462.75,11466.3,-116.0,3,42,10
10417.7,10427.609250000016,-9.909250000015163,10417.7,10408.1,-84.44999999999891,4,8,2
8737.95,8750.74424999999,-12.794249999989916,8737.95,8729.5,-121.14999999999964,4,9,2
8758.25,8764.102500000008,-5.852500000008149,8758.25,8768.7,56.30000000000109,3,40,10
18246.3,18250.17424999997,-3.874249999971653,18246.3,18257.0,-1.5499999999992724,3,2,1
8572.0,8551.730999999992,20.26900000000751,8572.0,8564.05,66.69999999999891,0,29,7
21851.2,21872.76225000003,-21.562250000028143,21851.2,21861.5,-288.2000000000007,4,16,4
14669.05,14701.852750000013,-32.802750000013475,14669.05,14687.25,180.39999999999964,1,18,5
17383.3,17418.14350000001,-34.84350000000995,17383.3,17417.3,-129.70000000000073,3,47,11
8716.75,8749.218249999998,-32.46824999999808,8716.75,8742.9,62.0,2,12,3
17415.6,17407.889500000045,7.710499999953754,17415.6,17387.65,-130.64999999999782,2,37,9
17365.35,17388.38475000003,-23.034750000031636,17365.35,17396.55,116.39999999999782,3,7,2
13860.6,13798.125000000005,62.47499999999491,13860.6,13815.15,-65.85000000000036,0,53,12
11562.9,11583.843500000008,-20.9435000000085,11562.9,11598.75,75.60000000000036,1,36,9
22180.05,22182.26725000002,-2.2172500000197033,22180.05,22169.2,52.04999999999927,0,9,2
21563.8,21605.60250000002,-41.80250000001979,21563.8,21578.15,-270.5499999999993,2,7,2
16816.6,16701.75924999999,114.8407500000103,16816.6,16775.85,-162.85000000000218,0,35,8
7574.95,7530.152749999984,44.79725000001599,7574.95,7542.6,13.0,0,11,3
8397.0,8401.778250000003,-4.778250000003027,8397.0,8402.35,-116.54999999999927,4,33,8
8401.05,8408.66650000001,-7.616500000011001,8401.05,8391.05,-18.100000000000364,3,2,1
17418.0,17419.436500000033,-1.436500000032538,17418.0,17420.35,38.349999999998545,1,37,9
16536.5,16529.251499999973,7.248500000026979,16536.5,16518.4,-28.649999999997817,0,33,8
15899.35,15835.82049999998,63.52950000002056,15899.35,15818.2,-189.64999999999964,2,27,7
11157.9,11160.57774999998,-2.6777499999807333,11157.9,11149.95,-48.0,4,30,7
8815.75,8840.929000000007,-25.179000000007363,8815.75,8844.05,182.9499999999989,4,11,3
22327.65,22274.611250000038,53.03874999996333,22327.65,22327.5,-152.54999999999927,2,10,3
7171.9,7137.941499999997,33.95850000000246,7171.9,7170.55,-31.449999999999818,4,7,2
10979.15,10978.142749999994,1.0072500000060245,10979.15,10996.05,34.649999999999636,3,35,8
11736.3,11852.94025,-116.64025000000038,11736.3,11807.1,-80.69999999999891,1,44,10
11329.8,11312.641500000002,17.15849999999773,11329.8,11322.45,54.150000000001455,2,30,7
7755.15,7785.207500000005,-30.057500000005348,7755.15,7762.45,1.3499999999994543,4,46,11
10637.2,10656.585250000011,-19.385250000010274,10637.2,10652.05,26.649999999999636,2,2,1
8145.8,8162.107999999991,-16.307999999990898,8145.8,8180.45,31.899999999999636,1,41,10
17454.95,17446.633750000034,8.316249999967113,17454.95,17414.95,-329.25,1,35,8
19676.25,19739.644499999973,-63.39449999997305,19676.25,19729.35,50.5,1,30,7
9234.6,9269.629,-35.02900000000045,9234.6,9264.4,7.5,2,14,4
17868.7,17724.26550000001,144.4344999999921,17868.7,17861.5,235.04999999999927,2,40,10
15786.2,15799.995749999984,-13.795749999982945,15786.2,15800.6,26.950000000000728,4,30,7
10749.7,10738.149249999991,11.55075000000943,10749.7,10761.5,50.350000000000364,1,3,1
17783.25,17747.842000000015,35.407999999984895,17783.25,17811.6,206.1999999999971,2,5,2
8430.7,8432.118750000001,-1.4187500000007276,8430.7,8417.25,-5.299999999999272,0,23,6
11608.35,11612.103499999992,-3.753499999991618,11608.35,11609.3,37.79999999999927,3,35,8
17635.05,17657.145000000004,-22.095000000004802,17635.05,17634.9,21.850000000002183,0,15,4
8139.9,8131.825500000012,8.074499999987893,8139.9,8121.7,-6.449999999999818,1,42,10
17377.7,17315.839499999976,61.86050000002433,17377.7,17315.25,-152.59999999999854,2,49,12
8196.05,8171.664250000006,24.385749999993095,8196.05,8166.5,-5.5,0,22,5
17322.15,17307.55949999997,14.59050000003117,17322.15,17310.15,15.30000000000291,1,31,8
7747.8,7742.274250000011,5.525749999988875,7747.8,7738.5,48.19999999999982,1,50,12
12214.15,12212.117999999993,2.0320000000065193,12214.15,12223.4,-36.399999999999636,3,51,12
22233.65,22243.22899999995,-9.578999999946973,22233.65,22224.8,256.6499999999978,3,19,5
8530.05,8537.75725,-7.707250000001295,8530.05,8540.45,35.70000000000073,2,28,7
23983.7,23981.874500000038,1.8254999999626307,23983.7,23916.5,-281.65000000000146,1,45,11
8787.55,8795.392999999996,-7.842999999997119,8787.55,8815.0,40.95000000000073,1,38,9
8632.7,8570.851499999999,61.84850000000188,8632.7,8599.4,-9.950000000000728,2,30,7
10090.45,10090.622250000017,-0.17225000001599255,10090.45,10054.25,23.5,3,23,6
11183.05,11131.904249999981,51.14575000001787,11183.05,11155.75,35.850000000000364,2,32,8
11144.3,11162.176749999982,-17.876749999983076,11144.3,11152.95,-166.64999999999964,2,41,10
8421.9,8434.718750000013,-12.818750000013097,8421.9,8446.7,92.75,2,33,8
10566.4,10606.464250000005,-40.064250000004904,10566.4,10607.2,147.70000000000073,2,6,2
19487.8,19498.358000000022,-10.55800000002273,19487.8,19495.2,52.0,3,28,7
11120.05,11117.313999999995,2.736000000004424,11120.05,11139.5,49.350000000000364,4,31,7
16317.45,16258.26974999997,59.180250000030355,16317.45,16274.8,6.5,1,32,8
18068.55,18090.367999999984,-21.81799999998475,18068.55,18113.8,31.099999999998545,2,18,5
12117.2,12178.59349999997,-61.39349999996921,12117.2,12151.15,64.54999999999927,4,6,2
17746.2,17837.42900000002,-91.22900000001755,17746.2,17783.15,-162.09999999999854,0,44,11
17344.45,17456.852249999996,-112.40224999999555,17344.45,17427.95,28.25,0,14,4
11038.05,11017.106999999985,20.943000000013853,11038.05,11038.85,2.25,4,10,3
12868.35,12893.300999999996,-24.950999999995474,12868.35,12932.5,53.600000000000364,1,47,11
15901.9,15901.80100000005,0.09899999994922837,15901.9,15926.2,90.10000000000036,0,26,6
10840.15,10872.523999999992,-32.37399999999252,10840.15,10859.35,43.600000000000364,3,2,1
11996.05,11938.901000000005,57.148999999993976,11996.05,11958.55,24.69999999999891,2,43,10
18279.15,18219.927499999976,59.22250000002532,18279.15,18230.7,119.20000000000073,4,42,10
17677.3,17546.143250000034,131.15674999996554,17677.3,17541.95,-125.29999999999927,0,5,1
8624.05,9091.712000000016,-467.66200000001663,8624.05,9107.6,-912.8500000000004,4,11,3
9780.55,9714.175249999993,66.37475000000632,9780.55,9753.5,-98.35000000000036,3,18,4
10820.15,10833.66725000001,-13.51725000000988,10820.15,10844.05,-14.900000000001455,3,4,1
15295.95,15280.751000000006,15.198999999995067,15295.95,15323.95,-46.19999999999891,3,21,5
8516.65,8531.927999999993,-15.277999999992971,8516.65,8519.65,-26.80000000000109,4,29,7
9411.9,9428.023500000007,-16.12350000000697,9411.9,9410.9,40.75,2,21,5
18368.45,18358.283000000007,10.166999999994005,18368.45,18398.25,-3.099999999998545,2,46,11
10447.35,10419.205500000005,28.144499999994878,10447.35,10440.5,15.049999999999272,3,44,11
24344.8,24236.864750000022,107.9352499999768,24344.8,24308.75,-185.15000000000146,2,45,11
10866.75,10860.913999999995,5.836000000004788,10866.75,10876.75,-32.29999999999927,0,6,2
11744.4,11736.234000000004,8.16599999999562,11744.4,11727.4,-42.850000000000364,4,42,10
11765.65,11832.651000000007,-67.00100000000748,11765.65,11844.0,170.0,0,25,6
22246.5,22357.953000000012,-111.45300000001225,22246.5,22336.9,-33.599999999998545,0,17,4
25315.9,25401.410499999994,-85.51049999999304,25315.9,25430.45,86.90000000000146,4,37,9
8644.1,8610.375750000012,33.72424999998839,8644.1,8635.45,1.75,0,5,1
16368.15,16289.431249999983,78.71875000001637,16368.15,16318.15,61.69999999999891,2,20,5
13461.35,13518.390250000011,-57.04025000001093,13461.35,13488.5,6.950000000000728,3,50,12
7688.8,7657.327500000001,31.472499999998945,7688.8,7670.5,-38.649999999999636,1,15,4
11746.65,11770.554000000013,-23.904000000013184,11746.65,11744.95,58.0,2,35,8
24353.7,24426.31800000002,-72.6180000000204,24353.7,24489.6,295.0,3,45,11
11091.0,11124.858750000009,-33.85875000000851,11091.0,11120.85,71.39999999999964,1,5,1
18330.7,18355.047999999984,-24.347999999983585,18330.7,18362.75,-58.79999999999927,1,46,11
8549.8,8503.02925,46.77074999999968,8549.8,8525.5,8.549999999999272,1,28,7
17086.0,17065.80149999999,20.198500000009517,17086.0,17045.25,-104.34999999999854,2,16,4
7980.5,7980.771000000017,-0.2710000000170112,7980.5,8004.2,-53.0,1,25,6
19777.35,19744.107499999984,33.24250000001484,19777.35,19770.9,-9.899999999997817,1,47,11
15921.9,15875.08700000005,46.81299999994917,15921.9,15909.15,109.19999999999891,1,27,7
16372.7,16444.24349999997,-71.54349999997066,16372.7,16481.6,-307.8500000000022,0,9,2
11814.8,11866.264999999972,-51.46499999997286,11814.8,11858.75,-10.450000000000728,3,46,11
11401.0,11371.093750000018,29.90624999998181,11401.0,11381.55,99.29999999999927,1,38,9
15030.85,15103.861999999992,-73.01199999999153,15030.85,15064.4,-176.10000000000036,2,9,3
19781.15,19779.35749999998,1.7925000000213913,19781.15,19774.8,-45.70000000000073,4,36,9
21940.85,21809.575250000024,131.27474999997503,21940.85,21812.75,-40.54999999999927,4,5,2
10770.3,10744.100499999995,26.199500000004264,10770.3,10779.65,69.29999999999927,3,19,5
9307.25,9333.307249999994,-26.057249999994383,9307.25,9340.95,36.30000000000109,4,17,4
14246.0,14245.212749999995,0.7872500000048603,14246.0,14258.4,-85.5,4,1,1
11201.55,11172.72375,28.826250000000073,11201.55,11154.1,-137.89999999999964,1,31,7
9115.2,9144.098749999996,-28.898749999994834,9115.2,9128.7,-16.349999999998545,2,13,3
25253.0,25234.549000000028,18.450999999971827,25253.0,25249.7,2.7000000000007276,4,35,8
9819.95,9790.473499999998,29.47650000000249,9819.95,9807.3,-15.550000000001091,2,28,7
15756.5,15735.462749999999,21.037250000001222,15756.5,15766.3,126.04999999999927,2,23,6
7202.3,7191.439499999999,10.860500000001593,7202.3,7240.3,145.75,1,8,2
7197.6,7149.152250000002,48.44774999999845,7197.6,7177.4,-1.1000000000003638,3,7,2
9375.35,9341.966499999999,33.38350000000173,9375.35,9348.15,100.94999999999891,0,20,5
7835.65,7832.667500000011,2.9824999999882493,7835.65,7811.8,-121.0,2,21,5
11512.45,11557.577249999988,-45.127249999986816,11512.45,11564.85,133.64999999999964,2,39,9
8198.65,8020.574250000011,178.07574999998906,8198.65,8054.05,-405.1999999999998,2,45,11
8050.35,8090.4107500000055,-40.0607500000051,8050.35,8102.1,159.25,0,47,11
11647.65,11636.3115,11.33849999999984,11647.65,11661.65,76.5,3,43,10
8099.15,8111.043250000014,-11.893250000014632,8099.15,8088.75,-50.30000000000018,0,49,12
17269.9,17254.65674999998,15.243250000021362,17269.9,17210.35,-147.95000000000073,4,13,3
17649.2,17564.85174999997,84.34825000003184,17649.2,17599.9,132.45000000000073,2,15,4
10447.25,10467.582750000007,-20.332750000006854,10447.25,10461.55,7.899999999999636,4,44,11
22987.85,22901.812249999988,86.03775000001042,22987.85,23038.95,107.90000000000146,0,22,5
17467.0,17467.208250000047,-0.20825000004697358,17467.0,17451.25,-141.04999999999927,4,9,3
9129.25,9168.765000000007,-39.515000000006694,9129.25,9196.4,253.79999999999927,2,16,4
10594.8,10593.014999999987,1.7850000000125874,10594.8,10614.45,14.200000000000728,2,45,11
7928.55,7981.980750000014,-53.430750000014086,7928.55,7965.1,52.650000000000546,0,52,12
8328.6,8311.03774999999,17.562250000009954,8328.6,8316.35,-55.25,1,27,6
9841.55,9883.059499999988,-41.5094999999892,9841.55,9893.3,38.54999999999927,1,40,10
12621.7,12730.157500000012,-108.45750000001135,12621.7,12659.7,-63.399999999999636,4,46,11
15864.2,15824.789750000005,39.41024999999536,15864.2,15847.5,91.79999999999927,2,24,6
10190.35,10195.738250000017,-5.388250000016342,10190.35,10181.95,27.0,2,12,3
10827.05,10840.16600000001,-13.1160000000109,10827.05,10829.2,-70.84999999999854,4,3,1
17039.45,17109.242250000014,-69.79225000001315,17039.45,17102.1,226.09999999999854,0,40,10
8644.15,8602.42225,41.727750000000015,8644.15,8610.5,-31.450000000000728,4,4,1
7873.95,7860.930999999996,13.01900000000387,7873.95,7867.85,49.400000000000546,1,38,9
8218.65,8197.695249999993,20.954750000006243,8218.65,8215.55,-49.30000000000109,1,18,4
9889.15,9866.947500000024,22.20249999997577,9889.15,9863.25,-228.0,3,25,6
10224.9,10211.614750000012,13.285249999988082,10224.9,10209.55,-152.45000000000073,2,44,10
17737.4,17786.663250000027,-49.26325000002544,17737.4,17767.3,-50.650000000001455,2,17,4
16972.9,16946.591250000012,26.30874999998923,16972.9,16947.5,-183.84999999999854,1,35,8
11329.9,11293.896249999996,36.00375000000349,11329.9,11276.9,79.69999999999891,2,31,7
11229.3,11226.37974999998,2.920250000019223,11229.3,11232.75,-40.850000000000364,4,30,7
9636.0,9635.047499999988,0.9525000000121508,9636.0,9638.55,-28.100000000000364,4,23,6
15438.7,15468.373749999995,-29.67374999999447,15438.7,15455.95,-178.1999999999989,1,25,6
19577.25,19564.72899999998,12.52100000001883,19577.25,19581.2,-37.70000000000073,2,36,9
8949.1,8969.401000000002,-20.301000000001295,8949.1,8996.6,175.14999999999964,4,5,1
17619.95,17581.61675000002,38.33324999998149,17619.95,17615.55,-84.95000000000073,0,40,10
12275.25,12268.334749999995,6.9152500000054715,12275.25,12274.9,16.149999999999636,0,1,12
10771.7,10784.504749999991,-12.804749999990236,10771.7,10784.5,-17.850000000000364,4,50,12
17684.15,17747.771000000033,-63.62100000003193,17684.15,17740.9,61.25,0,15,4
18299.35,18290.04725000002,9.302749999977095,18299.35,18303.4,45.10000000000218,1,19,5
19463.85,19496.63525000001,-32.78525000001173,19463.85,19497.45,112.70000000000073,2,28,7
23351.4,23434.704500000014,-83.30450000001292,23351.4,23464.95,10.799999999999272,4,24,6
10335.3,10407.409499999994,-72.10949999999502,10335.3,10405.85,153.3000000000011,0,43,10
8730.65,8727.068749999999,3.5812500000010914,8730.65,8733.1,33.70000000000073,3,6,2
14749.95,14736.363500000029,13.586499999972148,14749.95,14729.15,-91.30000000000109,2,8,2
16577.75,16546.018249999997,31.73175000000265,16577.75,16545.25,-60.20000000000073,1,33,8
10736.7,10743.894750000012,-7.1947500000114815,10736.7,10736.4,-22.950000000000728,4,23,6
9864.6,9863.976750000023,0.6232499999769061,9864.6,9859.5,-26.850000000000364,2,35,8
8713.6,8721.889750000004,-8.28975000000355,8713.6,8711.2,-33.94999999999891,2,39,9
19591.65,19549.937749999986,41.71225000001505,19591.65,19565.6,-125.90000000000146,1,41,10
11433.35,11474.904250000003,-41.55425000000287,11433.35,11478.7,117.10000000000036,2,19,5
16970.55,16970.082000000006,0.46799999999348074,16970.55,16993.6,150.6999999999971,3,39,9
9956.6,9978.977999999976,-22.377999999975145,9956.6,9984.15,79.79999999999927,0,36,9
8176.5,8220.022749999996,-43.52274999999645,8176.5,8232.45,11.300000000001091,3,20,5
18089.8,18084.652999999977,5.147000000022672,18089.8,18084.75,-22.150000000001455,2,52,12
7253.0,7274.150999999988,-21.150999999988016,7253.0,7260.45,40.19999999999982,2,6,2
7733.0,7744.507250000001,-11.507250000000568,7733.0,7737.4,-22.5,1,21,5
8576.85,8585.188250000008,-8.338250000007974,8576.85,8607.1,-5.299999999999272,3,43,10
